연도,CTPRVN_NM,SIGNGU_NM,SIGNGU_CD,POPLTN_CO,CL_NM,N10S_CLTUR_IDEX_VALUE,N20S_CLTUR_IDEX_VALUE,N30S_CLTUR_IDEX_VALUE,N40S_CLTUR_IDEX_VALUE,N50S_CLTUR_IDEX_VALUE,N60S_CLTUR_IDEX_VALUE,N70S_CLTUR_IDEX_VALUE,FILE_NM,BASE_DE
2020,서울특별시,영등포구,11560,378276,전시관,14.6,14.6,12.4,7.6,6.4,4.9,4.9,KC_599_AGE_CLT_STATN_BIZAEA_2020,20210201
2020,서울특별시,용산구,11170,230151,전시관,73.0,73.0,62.0,38.0,32.0,24.5,24.5,KC_599_AGE_CLT_STATN_BIZAEA_2020,20210201
2020,서울특별시,은평구,11380,480617,전시관,14.6,14.6,12.4,7.6,6.4,4.9,4.9,KC_599_AGE_CLT_STATN_BIZAEA_2020,20210201
2020,서울특별시,종로구,11110,149549,전시관,277.4,277.4,235.6,144.4,121.6,93.1,93.1,KC_599_AGE_CLT_STATN_BIZAEA_2020,20210201
2020,서울특별시,중구,11140,125505,전시관,29.2,29.2,24.8,15.2,12.8,9.8,9.8,KC_599_AGE_CLT_STATN_BIZAEA_2020,20210201
2020,서울특별시,강남구,11680,539838,박물관,70.0,70.0,94.5,76.3,51.8,37.1,37.1,KC_599_AGE_CLT_STATN_BIZAEA_2020,20210201
2020,서울특별시,강동구,11740,458604,박물관,20.0,20.0,27.0,21.8,14.8,10.6,10.6,KC_599_AGE_CLT_STATN_BIZAEA_2020,20210201
2020,서울특별시,강북구,11305,308569,박물관,30.0,30.0,40.5,32.7,22.2,15.9,15.9,KC_599_AGE_CLT_STATN_BIZAEA_2020,20210201
2020,서울특별시,강서구,11500,581909,박물관,20.0,20.0,27.0,21.8,14.8,10.6,10.6,KC_599_AGE_CLT_STATN_BIZAEA_2020,20210201
2020,서울특별시,관악구,11620,496059,박물관,20.0,20.0,27.0,21.8,14.8,10.6,10.6,KC_599_AGE_CLT_STATN_BIZAEA_2020,20210201
2020,서울특별시,광진구,11215,347285,박물관,30.0,30.0,40.5,32.7,22.2,15.9,15.9,KC_599_AGE_CLT_STATN_BIZAEA_2020,20210201
2020,서울특별시,구로구,11530,405194,박물관,10.0,10.0,13.5,10.9,7.4,5.3,5.3,KC_599_AGE_CLT_STATN_BIZAEA_2020,20210201
2020,서울특별시,노원구,11350,523708,박물관,30.0,30.0,40.5,32.7,22.2,15.9,15.9,KC_599_AGE_CLT_STATN_BIZAEA_2020,20210201
2020,서울특별시,도봉구,11320,326082,박물관,20.0,20.0,27.0,21.8,14.8,10.6,10.6,KC_599_AGE_CLT_STATN_BIZAEA_2020,20210201
2020,서울특별시,동대문구,11230,343377,박물관,50.0,50.0,67.5,54.5,37.0,26.5,26.5,KC_599_AGE_CLT_STATN_BIZAEA_2020,20210201
2020,서울특별시,동작구,11590,391896,박물관,10.0,10.0,13.5,10.9,7.4,5.3,5.3,KC_599_AGE_CLT_STATN_BIZAEA_2020,20210201
2020,서울특별시,마포구,11440,372320,박물관,60.0,60.0,81.0,65.4,44.4,31.8,31.8,KC_599_AGE_CLT_STATN_BIZAEA_2020,20210201
2020,서울특별시,서대문구,11410,312325,박물관,70.0,70.0,94.5,76.3,51.8,37.1,37.1,KC_599_AGE_CLT_STATN_BIZAEA_2020,20210201
2020,서울특별시,서초구,11650,425431,박물관,50.0,50.0,67.5,54.5,37.0,26.5,26.5,KC_599_AGE_CLT_STATN_BIZAEA_2020,20210201
2020,서울특별시,성동구,11200,294272,박물관,30.0,30.0,40.5,32.7,22.2,15.9,15.9,KC_599_AGE_CLT_STATN_BIZAEA_2020,20210201
2020,서울특별시,성북구,11290,438051,박물관,80.0,80.0,108.0,87.2,59.2,42.4,42.4,KC_599_AGE_CLT_STATN_BIZAEA_2020,20210201
2020,서울특별시,송파구,11710,668498,박물관,50.0,50.0,67.5,54.5,37.0,26.5,26.5,KC_599_AGE_CLT_STATN_BIZAEA_2020,20210201
2020,서울특별시,영등포구,11560,378276,박물관,30.0,30.0,40.5,32.7,22.2,15.9,15.9,KC_599_AGE_CLT_STATN_BIZAEA_2020,20210201
2020,서울특별시,용산구,11170,230151,박물관,70.0,70.0,94.5,76.3,51.8,37.1,37.1,KC_599_AGE_CLT_STATN_BIZAEA_2020,20210201
2020,서울특별시,은평구,11380,480617,박물관,20.0,20.0,27.0,21.8,14.8,10.6,10.6,KC_599_AGE_CLT_STATN_BIZAEA_2020,20210201
2020,서울특별시,종로구,11110,149549,박물관,350.0,350.0,472.5,381.5,259.0,185.5,185.5,KC_599_AGE_CLT_STATN_BIZAEA_2020,20210201
2020,서울특별시,중구,11140,125505,박물관,160.0,160.0,216.0,174.4,118.4,84.8,84.8,KC_599_AGE_CLT_STATN_BIZAEA_2020,20210201
2022,서울특별시,강남구,11680,490424,도서관,548.6,548.6,373.1,305.5,176.8,109.2,109.2,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,강동구,11740,374106,도서관,379.8,379.8,258.3,211.5,122.4,75.6,75.6,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,강북구,11305,264535,도서관,295.4,295.4,200.9,164.5,95.2,58.8,58.8,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,강서구,11500,489825,도서관,379.8,379.8,258.3,211.5,122.4,75.6,75.6,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,관악구,11620,486206,도서관,211.0,211.0,143.5,117.5,68.0,42.0,42.0,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,광진구,11215,334706,도서관,253.2,253.2,172.2,141.0,81.6,50.4,50.4,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,구로구,11530,414604,도서관,506.4,506.4,344.4,282.0,163.2,100.8,100.8,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,금천구,11545,244237,도서관,168.8,168.8,114.8,94.0,54.4,33.6,33.6,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,노원구,11350,429221,도서관,464.2,464.2,315.7,258.5,149.6,92.4,92.4,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,도봉구,11320,263122,도서관,295.4,295.4,200.9,164.5,95.2,58.8,58.8,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,동대문구,11230,340094,도서관,253.2,253.2,172.2,141.0,81.6,50.4,50.4,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,동작구,11590,363808,도서관,253.2,253.2,172.2,141.0,81.6,50.4,50.4,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,마포구,11440,344331,도서관,295.4,295.4,200.9,164.5,95.2,58.8,58.8,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,서대문구,11410,303136,도서관,168.8,168.8,114.8,94.0,54.4,33.6,33.6,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,서초구,11650,361167,도서관,337.6,337.6,229.6,188.0,108.8,67.2,67.2,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,성동구,11200,271897,도서관,337.6,337.6,229.6,188.0,108.8,67.2,67.2,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,성북구,11290,399535,도서관,464.2,464.2,315.7,258.5,149.6,92.4,92.4,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,송파구,11710,567783,도서관,506.4,506.4,344.4,282.0,163.2,100.8,100.8,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,양천구,11470,362776,도서관,337.6,337.6,229.6,188.0,108.8,67.2,67.2,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,영등포구,11560,408384,도서관,211.0,211.0,143.5,117.5,68.0,42.0,42.0,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,용산구,11170,228398,도서관,168.8,168.8,114.8,94.0,54.4,33.6,33.6,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,은평구,11380,388102,도서관,379.8,379.8,258.3,211.5,122.4,75.6,75.6,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,종로구,11110,158492,도서관,295.4,295.4,200.9,164.5,95.2,58.8,58.8,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,중구,11140,138972,도서관,253.2,253.2,172.2,141.0,81.6,50.4,50.4,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,중랑구,11260,333193,도서관,211.0,211.0,143.5,117.5,68.0,42.0,42.0,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,강남구,11680,490424,박물관,61.6,61.6,92.8,79.2,36.0,34.4,22.4,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,강동구,11740,374106,박물관,15.4,15.4,23.2,19.8,9.0,8.6,5.6,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,강북구,11305,264535,박물관,23.1,23.1,34.8,29.7,13.5,12.9,8.4,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,강서구,11500,489825,박물관,15.4,15.4,23.2,19.8,9.0,8.6,5.6,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,관악구,11620,486206,박물관,15.4,15.4,23.2,19.8,9.0,8.6,5.6,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,광진구,11215,334706,박물관,23.1,23.1,34.8,29.7,13.5,12.9,8.4,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,구로구,11530,414604,박물관,7.7,7.7,11.6,9.9,4.5,4.3,2.8,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,금천구,11545,244237,박물관,7.7,7.7,11.6,9.9,4.5,4.3,2.8,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,노원구,11350,429221,박물관,30.8,30.8,46.4,39.6,18.0,17.2,11.2,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,도봉구,11320,263122,박물관,15.4,15.4,23.2,19.8,9.0,8.6,5.6,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,동대문구,11230,340094,박물관,38.5,38.5,58.0,49.5,22.5,21.5,14.0,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,동작구,11590,363808,박물관,7.7,7.7,11.6,9.9,4.5,4.3,2.8,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,마포구,11440,344331,박물관,38.5,38.5,58.0,49.5,22.5,21.5,14.0,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,서대문구,11410,303136,박물관,53.9,53.9,81.2,69.3,31.5,30.1,19.6,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,서초구,11650,361167,박물관,30.8,30.8,46.4,39.6,18.0,17.2,11.2,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,성동구,11200,271897,박물관,23.1,23.1,34.8,29.7,13.5,12.9,8.4,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,성북구,11290,399535,박물관,69.3,69.3,104.4,89.1,40.5,38.7,25.2,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,송파구,11710,567783,박물관,38.5,38.5,58.0,49.5,22.5,21.5,14.0,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,양천구,11470,362776,박물관,7.7,7.7,11.6,9.9,4.5,4.3,2.8,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,영등포구,11560,408384,박물관,15.4,15.4,23.2,19.8,9.0,8.6,5.6,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,용산구,11170,228398,박물관,53.9,53.9,81.2,69.3,31.5,30.1,19.6,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,은평구,11380,388102,박물관,15.4,15.4,23.2,19.8,9.0,8.6,5.6,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,종로구,11110,158492,박물관,284.9,284.9,429.2,366.3,166.5,159.1,103.6,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,중구,11140,138972,박물관,130.9,130.9,197.2,168.3,76.5,73.1,47.6,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,중랑구,11260,333193,박물관,7.7,7.7,11.6,9.9,4.5,4.3,2.8,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,강남구,11680,490424,전시관,54.4,74.8,46.4,37.2,20.8,16.0,10.4,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,강동구,11740,374106,전시관,13.6,18.7,11.6,9.3,5.2,4.0,2.6,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,강북구,11305,264535,전시관,13.6,18.7,11.6,9.3,5.2,4.0,2.6,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,강서구,11500,489825,전시관,13.6,18.7,11.6,9.3,5.2,4.0,2.6,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,관악구,11620,486206,전시관,13.6,18.7,11.6,9.3,5.2,4.0,2.6,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,광진구,11215,334706,전시관,13.6,18.7,11.6,9.3,5.2,4.0,2.6,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,구로구,11530,414604,전시관,13.6,18.7,11.6,9.3,5.2,4.0,2.6,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,금천구,11545,244237,전시관,13.6,18.7,11.6,9.3,5.2,4.0,2.6,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,노원구,11350,429221,전시관,27.2,37.4,23.2,18.6,10.4,8.0,5.2,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,도봉구,11320,263122,전시관,13.6,18.7,11.6,9.3,5.2,4.0,2.6,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,동대문구,11230,340094,전시관,13.6,18.7,11.6,9.3,5.2,4.0,2.6,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,동작구,11590,363808,전시관,13.6,18.7,11.6,9.3,5.2,4.0,2.6,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,마포구,11440,344331,전시관,13.6,18.7,11.6,9.3,5.2,4.0,2.6,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,서대문구,11410,303136,전시관,13.6,18.7,11.6,9.3,5.2,4.0,2.6,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,서초구,11650,361167,전시관,68.0,93.5,58.0,46.5,26.0,20.0,13.0,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,성동구,11200,271897,전시관,40.8,56.1,34.8,27.9,15.6,12.0,7.8,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,성북구,11290,399535,전시관,54.4,74.8,46.4,37.2,20.8,16.0,10.4,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,송파구,11710,567783,전시관,27.2,37.4,23.2,18.6,10.4,8.0,5.2,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,양천구,11470,362776,전시관,13.6,18.7,11.6,9.3,5.2,4.0,2.6,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,영등포구,11560,408384,전시관,13.6,18.7,11.6,9.3,5.2,4.0,2.6,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,용산구,11170,228398,전시관,54.4,74.8,46.4,37.2,20.8,16.0,10.4,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,은평구,11380,388102,전시관,13.6,18.7,11.6,9.3,5.2,4.0,2.6,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,종로구,11110,158492,전시관,258.4,355.3,220.4,176.7,98.8,76.0,49.4,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,중구,11140,138972,전시관,40.8,56.1,34.8,27.9,15.6,12.0,7.8,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,중랑구,11260,333193,전시관,13.6,18.7,11.6,9.3,5.2,4.0,2.6,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,강남구,11680,490424,연극장,171.6,259.6,180.4,121.0,59.4,46.2,13.2,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,강동구,11740,374106,연극장,31.2,47.2,32.8,22.0,10.8,8.4,2.4,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,강북구,11305,264535,연극장,23.4,35.4,24.6,16.5,8.1,6.3,1.8,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,강서구,11500,489825,연극장,15.6,23.6,16.4,11.0,5.4,4.2,1.2,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,관악구,11620,486206,연극장,7.8,11.8,8.2,5.5,2.7,2.1,0.6,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,광진구,11215,334706,연극장,62.4,94.4,65.6,44.0,21.6,16.8,4.8,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,구로구,11530,414604,연극장,62.4,94.4,65.6,44.0,21.6,16.8,4.8,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,금천구,11545,244237,연극장,15.6,23.6,16.4,11.0,5.4,4.2,1.2,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,노원구,11350,429221,연극장,15.6,23.6,16.4,11.0,5.4,4.2,1.2,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,도봉구,11320,263122,연극장,31.2,47.2,32.8,22.0,10.8,8.4,2.4,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,동대문구,11230,340094,연극장,7.8,11.8,8.2,5.5,2.7,2.1,0.6,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,동작구,11590,363808,연극장,7.8,11.8,8.2,5.5,2.7,2.1,0.6,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,마포구,11440,344331,연극장,187.2,283.2,196.8,132.0,64.8,50.4,14.4,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,서대문구,11410,303136,연극장,62.4,94.4,65.6,44.0,21.6,16.8,4.8,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,서초구,11650,361167,연극장,93.6,141.6,98.4,66.0,32.4,25.2,7.2,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,성동구,11200,271897,연극장,54.6,82.6,57.4,38.5,18.9,14.7,4.2,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,성북구,11290,399535,연극장,78.0,118.0,82.0,55.0,27.0,21.0,6.0,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,송파구,11710,567783,연극장,39.0,59.0,41.0,27.5,13.5,10.5,3.0,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,양천구,11470,362776,연극장,31.2,47.2,32.8,22.0,10.8,8.4,2.4,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,영등포구,11560,408384,연극장,31.2,47.2,32.8,22.0,10.8,8.4,2.4,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,용산구,11170,228398,연극장,54.6,82.6,57.4,38.5,18.9,14.7,4.2,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,은평구,11380,388102,연극장,7.8,11.8,8.2,5.5,2.7,2.1,0.6,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,종로구,11110,158492,연극장,920.4,1392.4,967.6,649.0,318.6,247.8,70.8,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,중구,11140,138972,연극장,124.8,188.8,131.2,88.0,43.2,33.6,9.6,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2022,서울특별시,중랑구,11260,333193,연극장,7.8,11.8,8.2,5.5,2.7,2.1,0.6,KC_599_AGE_CLT_STATN_BIZAEA_2022,20220101
2023,서울특별시,강남구,11680,512111,도서관,618.0,618.0,333.0,238.5,129.0,87.0,87.0,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
2023,서울특별시,강동구,11740,386466,도서관,370.8,370.8,199.8,143.1,77.4,52.2,52.2,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
2023,서울특별시,강북구,11305,266904,도서관,288.4,288.4,155.4,111.3,60.2,40.6,40.6,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
2023,서울특별시,강서구,11500,509911,도서관,370.8,370.8,199.8,143.1,77.4,52.2,52.2,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
2023,서울특별시,관악구,11620,497254,도서관,206.0,206.0,111.0,79.5,43.0,29.0,29.0,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
2023,서울특별시,광진구,11215,346162,도서관,288.4,288.4,155.4,111.3,60.2,40.6,40.6,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
2023,서울특별시,구로구,11530,426333,도서관,494.4,494.4,266.4,190.8,103.2,69.6,69.6,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
2023,서울특별시,금천구,11545,253011,도서관,164.8,164.8,88.8,63.6,34.4,23.2,23.2,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
2023,서울특별시,노원구,11350,432392,도서관,370.8,370.8,199.8,143.1,77.4,52.2,52.2,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
2023,서울특별시,도봉구,11320,273743,도서관,370.8,370.8,199.8,143.1,77.4,52.2,52.2,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
2023,서울특별시,동대문구,11230,354780,도서관,329.6,329.6,177.6,127.2,68.8,46.4,46.4,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
2023,서울특별시,동작구,11590,372458,도서관,288.4,288.4,155.4,111.3,60.2,40.6,40.6,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
2023,서울특별시,마포구,11440,362197,도서관,247.2,247.2,133.2,95.4,51.6,34.8,34.8,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
2023,서울특별시,서대문구,11410,303823,도서관,164.8,164.8,88.8,63.6,34.4,23.2,23.2,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
2023,서울특별시,서초구,11650,371863,도서관,412.0,412.0,222.0,159.0,86.0,58.0,58.0,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
2023,서울특별시,성동구,11200,275818,도서관,288.4,288.4,155.4,111.3,60.2,40.6,40.6,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
2023,서울특별시,성북구,11290,413312,도서관,535.6,535.6,288.6,206.7,111.8,75.4,75.4,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
2023,서울특별시,송파구,11710,592985,도서관,494.4,494.4,266.4,190.8,103.2,69.6,69.6,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
2023,서울특별시,양천구,11470,381187,도서관,412.0,412.0,222.0,159.0,86.0,58.0,58.0,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
2023,서울특별시,영등포구,11560,426573,도서관,247.2,247.2,133.2,95.4,51.6,34.8,34.8,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
2023,서울특별시,용산구,11170,238166,도서관,164.8,164.8,88.8,63.6,34.4,23.2,23.2,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
2023,서울특별시,은평구,11380,400639,도서관,329.6,329.6,177.6,127.2,68.8,46.4,46.4,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
2023,서울특별시,종로구,11110,165617,도서관,288.4,288.4,155.4,111.3,60.2,40.6,40.6,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
2023,서울특별시,중구,11140,149384,도서관,370.8,370.8,199.8,143.1,77.4,52.2,52.2,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
2023,서울특별시,중랑구,11260,342433,도서관,206.0,206.0,111.0,79.5,43.0,29.0,29.0,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
2023,서울특별시,강남구,11680,512111,박물관,80.8,75.2,115.2,123.2,58.4,40.0,22.4,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
2023,서울특별시,강동구,11740,386466,박물관,20.2,18.8,28.8,30.8,14.6,10.0,5.6,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
2023,서울특별시,강북구,11305,266904,박물관,30.3,28.2,43.2,46.2,21.9,15.0,8.4,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
2023,서울특별시,강서구,11500,509911,박물관,30.3,28.2,43.2,46.2,21.9,15.0,8.4,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
2023,서울특별시,관악구,11620,497254,박물관,20.2,18.8,28.8,30.8,14.6,10.0,5.6,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
2023,서울특별시,광진구,11215,346162,박물관,30.3,28.2,43.2,46.2,21.9,15.0,8.4,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
2023,서울특별시,구로구,11530,426333,박물관,20.2,18.8,28.8,30.8,14.6,10.0,5.6,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
2023,서울특별시,금천구,11545,253011,박물관,10.1,9.4,14.4,15.4,7.3,5.0,2.8,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
2023,서울특별시,노원구,11350,432392,박물관,40.4,37.6,57.6,61.6,29.2,20.0,11.2,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
2023,서울특별시,도봉구,11320,273743,박물관,20.2,18.8,28.8,30.8,14.6,10.0,5.6,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
2023,서울특별시,동대문구,11230,354780,박물관,50.5,47.0,72.0,77.0,36.5,25.0,14.0,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
2023,서울특별시,동작구,11590,372458,박물관,10.1,9.4,14.4,15.4,7.3,5.0,2.8,KC_599_AGE_CLT_STATN_BIZAEA_2023,20240618
